author_id,text,id,lang,created_at.x,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,location,name,url,created_at.y,description,verified,username
51946351,"@ignaciowalker SUELTA EL AGUA, LADRÓN",1384702789885042689,es,2021-04-21T02:57:26.000Z,0,0,0,0,Libertador General Bernardo O',bel✨,"",2009-06-29T03:44:24.000Z,"#SEMILLASLIBRES ♻️ Entre plantas y poemas | Soy un desastre, pero soy un desastre hermoso. Soy obra maestra de Dios, y eso basta ♥️| ॐ | Ingeniera Agrícola 🍀",FALSE,Infinitabelen
538718352,"@PamJiles @oliverleftaro @ignaciowalker epaa todo lo ha logrado el Pueblo !
desde el estallido
con vidas y más
los cambios se escriben en la calle
el congreso solo canalizan nuestras demandas
si se unen 150 no es precisamente para salvar al Pueblo
es para salvarse el pellejo
seguimos tan claros como al principio !",1384702948341604352,es,2021-04-21T02:58:04.000Z,0,0,0,0,STGOSMOG,1L°•♡•°nihil7,"",2012-03-28T01:45:53.000Z,"",FALSE,Nihil7Overcome
60102356,@PepeSolido @PamJiles @Pablo_Maltes @Benjadgg @ignaciowalker Para ti eso es un meme? Para muestra un botón,1384706528154894337,es,2021-04-21T03:12:17.000Z,0,0,0,0,"",Enrique Carrizo,"",2009-07-25T17:19:30.000Z,"",FALSE,ecarrizo
60102356,"@PamJiles @ignaciowalker La jiles ya atacó, ahora viene la segunda fase que es victimizarse con los giles",1384701289280413697,es,2021-04-21T02:51:28.000Z,0,0,0,0,"",Enrique Carrizo,"",2009-07-25T17:19:30.000Z,"",FALSE,ecarrizo
60102356,@PepeSolido @PamJiles @Pablo_Maltes @Benjadgg @ignaciowalker https://t.co/sqh5JGjGR7,1384700357750763521,und,2021-04-21T02:47:46.000Z,0,1,0,0,"",Enrique Carrizo,"",2009-07-25T17:19:30.000Z,"",FALSE,ecarrizo
64913860,"@PamJiles @ignaciowalker Vieja mitomana deja de mentir, ninguno de los proyectos promulgado han sido tuyos, y el que te robaste y presentaste jamás salió, así así deja de adjudicar triunfos ajenos. MITOMANA.",1384700373508792320,es,2021-04-21T02:47:50.000Z,0,1,0,0,Iquique - Chile,Sebastian ⊘,"",2009-08-12T02:51:21.000Z,"Estudie Pdg. en Historia, actualmente licenciado de la carrera de  Derecho. Cómprame por tonto y perderás la plata. #APRUEBO  
#Dislexico #DogLover #catlover",FALSE,sebastianflynn_
707028476952502273,@PamJiles @ignaciowalker Roba agua 🤮🤮🤮,1384703212599578626,es,2021-04-21T02:59:07.000Z,0,0,0,0,"",Renato Ignacio,"",2016-03-08T02:21:39.000Z,"",FALSE,heavenlyview__
763031600,@ignaciowalker Con que cara !,1384723029243138049,es,2021-04-21T04:17:51.000Z,0,0,0,0,"",Claudia,"",2012-08-17T05:03:47.000Z,...,FALSE,claucr72
76866595,"@PepeSolido @Pablo_Maltes @ignaciowalker Esta Sra no será presidente, ni si quiera estará en la papeleta.",1384707982617874432,es,2021-04-21T03:18:04.000Z,0,1,0,0,Chile,Daniel González G.,"",2009-09-24T05:39:58.000Z,"Padre de Joaquín y Tomás. Católico. Ing. Civil Industrial, Ms MK y MBA. Vicerrector de Admisión y Comunicaciones en IACC, Académico de Mk y Estrategia.",FALSE,Benjadgg
773661406067560448,"@PamJiles @ignaciowalker Única, grande y nuestra....solo ella LA ABUELA !!!!!!",1384735095190347782,es,2021-04-21T05:05:48.000Z,0,0,0,0,"",Lorena Isa,"",2016-09-07T23:17:07.000Z,"",FALSE,LorenaIsabelMu2
81999151,@PamJiles @ignaciowalker No me digan... DC?,1384741129187377152,es,2021-04-21T05:29:47.000Z,0,0,1,0,Chile. ,Ro_dri no más #Aprobé,https://t.co/vNXYDklpKM,2009-10-13T03:15:49.000Z,"Me las doy de EU. Sureño, Sentido común ante todo. 🏳️‍🌈🐺 🎮🕹️. ❤️🤘🏽🐈 🇯🇵.#KPOP🔥 #Aprobé. Me gusta el animé.",FALSE,japotaku
842180277564788740,@ignaciowalker Ladron culiao el Maule no votara por vos 🖕🖕 https://t.co/LA0wJEA6Nz,1384745852867158022,es,2021-04-21T05:48:33.000Z,0,0,0,0,"Talca, Chile",David Orellana del 78%...#YOAPRUEBO,https://t.co/LNPHNQSWFS,2017-03-16T01:06:39.000Z,"🌍🔥🌎
#piñeraculiao te odiamos, #yoapruebo, Putiar los politicos mi pasatiempo favorito, si te molesta mi forma de pensar sigue de largo.",FALSE,DavidOC31
864343369,"@PamJiles @ignaciowalker Le falto, roba el agua y hace negocios para sus peras y manzanas todo con nuestro dinero.",1384700733862432768,es,2021-04-21T02:49:16.000Z,0,0,2,0,Madrid y Coquimbo,💜 #QueHableLaMayoría #ConvencionConstituyente,"",2012-10-06T08:16:25.000Z,"Ph.D UCM Investigo Turismo, ocio y su impacto en el Medioambiente. #LeyDeCienciaConDerechos
.Con España y Tetuán en el 💜. Este #4M #SiSePuede #YoVotoPorCorreo",FALSE,CieloAustralCoq
87236889,@ignaciowalker Imbecil al cuadrado vales 🍄🍄🍄🍄🍄,1384728589518741507,es,2021-04-21T04:39:57.000Z,0,0,0,0,Valparaiso / Chile,Mauricio,"",2009-11-03T17:21:06.000Z,"",FALSE,MauroRiveros
873593647454924800,@PamJiles @ignaciowalker ¡Qué devuelva el agua el sinvergüenza!,1384700863235637249,es,2021-04-21T02:49:46.000Z,0,0,1,0,Chile,💀,"",2017-06-10T17:32:10.000Z,"No está en mí tranzar con el 20%. 
Anti-cuico/a. Anti-facho/a.",FALSE,MakeOutForever
880482041636294658,"@ignaciowalker Eres un cara de raja weon...cuántos Años te pagamos millones para nunca hacer nada.
Y es más siempre votaste por la derecha maricón.",1384701376052224000,es,2021-04-21T02:51:49.000Z,1,0,1,0,"",Emy,"",2017-06-29T17:44:12.000Z,Casada y feliz con ello.....Vivir todos los momentos a concho /  disfrutar con la familia y amigos / No se aceptan Fachos,FALSE,EmiliaMontecino
897616492132478976,@ignaciowalker 🤡🤡💩💩 https://t.co/URF2Pt69hq,1384700041840021516,und,2021-04-21T02:46:31.000Z,1,0,1,0,"Santiago, Chile",Diego Villarroel,"",2017-08-16T00:30:23.000Z,"Estudiante de deretsho/ mapuche comunista colombiano financiado por maduro y la unión Soviética/ simio del arbo campion.

pd: te meo facho qlio sapo 🖕🐸🖕",FALSE,villarroel095
914603750702092288,@ignaciowalker Y todavía tienes cara de venir a opinar weon cara de raja?  Tu y toda tu bastarda familia fueron y son cómplices de todo lo que ha pasado en nuestro País. Weones golpistas y chuoa pico de lo empresarios. Lárgate de mi País hijo de puta.,1384704449390727168,es,2021-04-21T03:04:01.000Z,0,0,0,0,"Santiago, Metropolitana de San",hector carrasco,"",2017-10-01T21:31:41.000Z,"",FALSE,1972Danzel
914629982223310849,@PamJiles @ignaciowalker https://t.co/h93p0VD3r6,1384724557840404482,und,2021-04-21T04:23:56.000Z,0,0,0,0,Santiago de Chile y Regiones,Educación Gratuita,"",2017-10-01T23:15:55.000Z,Somos un grupo de Padres que defendemos la Educacion Gratuita de nuestros hijos,FALSE,Educaciongrat
971292194,"@ignaciowalker Y usted que ha hecho? desde el confort de su espacio ? NADA. Hoy Piñera le dio la espalda a la gente en momentos de crisis, y usted es uno de los que se oponía al tercer retiro. Seguramente debe haber llamado a Piñera y felicitarlo.",1384719370920861697,es,2021-04-21T04:03:19.000Z,0,0,0,0,"",claudio,"",2012-11-26T04:09:31.000Z,No soy oveja de nadie.,FALSE,claudiovillega6
973296053989593090,@FranOrmazabal @ignaciowalker @PDC_Chile Chupa fusil,1384739430162960385,pt,2021-04-21T05:23:02.000Z,0,0,0,0,"Antofagasta, Chile",MaKaNa1974,"",2018-03-12T20:33:57.000Z,"",FALSE,Na1974Ka
97523454,@ignaciowalker A llorar a la Fifa o a la Súper Liga xd,1384713255281627137,es,2021-04-21T03:39:01.000Z,0,0,0,0,"Bío-Bío, Chile",Eme Mora Le Fort,"",2009-12-17T20:54:40.000Z,De gente humilde y sangre obrera @FernandezVial 🖤💛⚽️🎱,FALSE,ememora
990639077115523074,"@ignaciowalker ¿Y los políticos, cuántos miles de millones de dólares le han robado al pueblo? No seas #carerraja Walker. Tu sola familia deb haber robado 35 mil millones de dólares.
#estallido2021 #cacerolazo",1384718682044174337,es,2021-04-21T04:00:35.000Z,0,0,2,0,Chile,𝑭𝒓𝒂𝒏𝒄𝒊𝒔𝒄𝒐 𝒁𝒖́𝒏̃𝒊𝒈𝒂 ⚕️,"",2018-04-29T17:08:55.000Z,"Me da lo mismo que me traten de facho, comunista o de lo que sea. Yo soy una persona libre, que opina según su calle y experiencia. No soy oveja 🐑",FALSE,IscoStuniga
998397344382152704,"@ignaciowalker Es la verdad ,porque te picas ???? Pensaría que toda la vida pensaban segur robando por favor basta ya de tanta injusticia 👏👏♥️👏",1384710295394848768,es,2021-04-21T03:27:15.000Z,0,0,0,0,Metropolitana de Santiago,marthita,"",2018-05-21T02:57:30.000Z,El tiempo Noticias Generales Literatura Política Tendencias del momento Estado físico y bienestar Noticias sobre tecnología Arte Música,FALSE,marthit99551241
